"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.317298721E1,-3.931295045E-2,4.413390666E-2,-8.338714242E-2
5.318293021E1,-3.003882788E-2,5.059376433E-2,-7.274228632E-2
5.319287321E1,-3.765343755E-2,3.299364522E-2,-8.048926234E-2
5.320281521E1,-3.574300602E-2,1.649908841E-2,-1.031928313E-1
5.321275821E1,-2.720300138E-2,2.306872755E-3,-1.182628602E-1
5.322270121E1,-3.180490628E-2,3.283577040E-4,-1.219553769E-1
5.323264421E1,-2.504713297E-2,-9.460717267E-3,-1.112766069E-1
5.324258721E1,-3.313924089E-2,-2.971814008E-2,-8.755562246E-2
5.325253021E1,-2.623134032E-2,-2.562312026E-2,-1.015959567E-1
5.326247321E1,-1.427181087E-2,-1.525450399E-2,-1.056527549E-1
5.327241621E1,-1.478241898E-2,-2.375353700E-3,-1.019292480E-1
5.328235921E1,-2.547566079E-2,6.024824828E-3,-8.553131640E-2
5.329230121E1,-3.571347758E-2,-5.105423257E-3,-5.022407413E-2
5.330224421E1,-4.066475362E-2,-8.696454205E-3,-6.213251352E-2
5.331218721E1,-3.351945609E-2,-1.212602891E-2,-1.195983642E-1
5.332213021E1,-3.593318671E-2,3.689593077E-4,-1.668929833E-1
5.333207321E1,-9.244521037E-3,1.328035151E-2,-2.106003356E-1
5.334201621E1,2.812072188E-3,3.397941269E-2,-1.777635419E-1
5.335195921E1,6.230354458E-3,3.064680126E-2,-1.318044269E-1
5.336190221E1,-9.889103472E-4,1.135712005E-3,-3.559609473E-2
5.337184521E1,-2.152652442E-3,-2.297071360E-2,-5.823534429E-2
5.338178721E1,-1.565665081E-3,-2.631119136E-2,-2.065008527E-1
5.339173021E1,-8.684577048E-3,-2.002927177E-2,-3.119951481E-1
5.340167321E1,-3.331685007E-2,1.183703028E-2,-2.755365890E-1
5.341161621E1,-2.776945040E-2,7.179942280E-3,-1.457658237E-1
5.342155921E1,-1.682419360E-2,-1.717210293E-2,-2.007524550E-2
5.343150221E1,-2.647151470E-2,-2.877714492E-2,2.485651374E-3
5.344144521E1,-4.593207166E-2,2.696315590E-2,-1.291766882E-2
5.345138821E1,-6.925522618E-2,7.786380770E-2,-4.969840944E-2
5.346133021E1,-8.890676782E-2,9.725790739E-2,-6.387147546E-2
5.347127321E1,-9.021581322E-2,9.442208089E-2,-5.838503301E-2
5.348121621E1,-7.927523419E-2,8.253633600E-2,-5.683318198E-2
5.349115921E1,-5.473417774E-2,7.503373705E-2,-9.204862297E-2
5.350110221E1,-3.670253411E-2,7.164845500E-2,-1.217021924E-1
5.351104521E1,-1.641751975E-2,5.263743930E-2,-1.459962040E-1
5.352098821E1,-6.174001917E-3,2.424025375E-2,-1.546226013E-1
5.353093121E1,-4.668855518E-3,-1.939704157E-3,-1.426188523E-1
5.354087421E1,-2.152360082E-3,-4.852253437E-2,-1.367581880E-1
5.355081696E1,-1.582928985E-2,-8.224949352E-2,-1.227786648E-1
5.356075996E1,-2.634565338E-2,-1.071802669E-1,-1.150790513E-1
5.357070296E1,-4.579897441E-2,-1.215335368E-1,-1.357857960E-1
5.358064596E1,-3.373412199E-2,-1.156287261E-1,-1.623233843E-1
5.359058896E1,-3.350491114E-2,-1.110486386E-1,-1.679530835E-1
5.360053196E1,-3.443871148E-2,-8.667402679E-2,-1.742481959E-1
5.361047496E1,-1.772970803E-2,-5.175891342E-2,-1.480930156E-1
5.362041796E1,-2.033530042E-2,-2.465257382E-2,-1.268892574E-1
5.363036096E1,-1.550506175E-2,1.418658771E-2,-1.170618421E-1
5.364030296E1,-1.758608580E-2,5.311168503E-2,-8.246854484E-2
5.365024596E1,-1.650668979E-2,8.994523332E-2,-2.926706851E-2
5.366018896E1,-1.194527686E-2,1.226275874E-1,-7.323871493E-2
5.367013196E1,-1.201215439E-2,1.300055858E-1,-1.473422331E-1
5.368007496E1,5.550469458E-4,1.417693615E-1,-1.456401086E-1
5.369001796E1,1.294843979E-2,1.132911372E-1,-1.017392135E-1
5.369996096E1,7.080685794E-3,6.632544223E-2,-1.188154221E-1
5.370990396E1,-1.762877047E-2,2.072691768E-2,-1.301789010E-1
5.371984596E1,-2.952697724E-2,-7.309750468E-4,-1.389280897E-1
5.372978896E1,-4.068916574E-2,-3.077528469E-2,-1.325423455E-1
5.373973196E1,-5.586597942E-2,-4.302443404E-2,-1.150275958E-1
5.374967496E1,-5.718050659E-2,-8.207144581E-2,-1.003768122E-1
5.375961796E1,-5.654242918E-2,-9.190182131E-2,-9.407351375E-2
5.376956096E1,-3.865608886E-2,-7.045470938E-2,-9.296897471E-2
5.377950396E1,-3.265253328E-2,-4.118654452E-2,-1.085944891E-1
5.378944696E1,-2.884402245E-2,-1.922516998E-2,-1.085102892E-1
5.379938996E1,-3.506823733E-2,5.483738109E-3,-1.035062420E-1
5.380933196E1,-4.377803050E-2,1.102346331E-2,-9.806482315E-2
5.381927496E1,-3.316657662E-2,8.646789417E-3,-1.143639368E-1
5.382921796E1,-4.791552030E-2,5.278318115E-3,-1.143499035E-1
5.383916096E1,-5.607501738E-2,4.395498186E-3,-1.310477972E-1
5.384910396E1,-5.361341268E-2,3.595964536E-3,-1.331522101E-1
5.385904696E1,-4.265236840E-2,1.990976930E-4,-1.420873404E-1
5.386898996E1,-3.701287508E-2,-4.975249618E-3,-1.524959689E-1
5.387893296E1,-1.580122322E-2,-1.088890426E-2,-1.586256051E-1
5.388887496E1,-1.700048715E-2,-3.907913491E-3,-1.656106889E-1
5.389881796E1,-7.906166464E-3,-8.176636733E-3,-1.638068229E-1
5.390876096E1,-1.184879780E-2,-2.181640014E-2,-1.406033170E-1
5.391870396E1,-1.984851971E-2,-2.967673905E-2,-1.265471953E-1
5.392864696E1,-1.478146881E-2,-1.371168416E-2,-1.308700418E-1
5.393858996E1,-1.695312470E-2,-9.766494669E-3,-1.411856997E-1
5.394853296E1,-2.484262660E-2,7.432651632E-3,-1.558815068E-1
5.395847596E1,-2.254116252E-2,2.076477841E-2,-1.567252600E-1
5.396841796E1,-3.284863427E-2,2.364654209E-2,-1.574590856E-1
5.397836096E1,-3.381539829E-2,2.390751064E-2,-1.363184774E-1
5.398830396E1,-3.019604489E-2,5.757972524E-3,-1.289047927E-1
5.399824696E1,-3.427915558E-2,6.262952685E-3,-1.299742484E-1
5.400818996E1,-4.298529424E-2,5.895564817E-3,-1.223535722E-1
5.401813296E1,-3.405330688E-2,-7.343737409E-4,-9.844606161E-2
5.402807596E1,-3.195810333E-2,-1.489665896E-2,-1.239685732E-1
5.403801896E1,-2.244782634E-2,-9.906535484E-3,-1.444572169E-1
5.404796196E1,-2.552828573E-2,4.460365735E-3,-1.275102317E-1
5.405790396E1,-3.529986016E-2,1.099324051E-2,-1.132892185E-1
5.406784696E1,-5.415881172E-2,-5.700340904E-3,-8.709837019E-2
5.407778996E1,-5.264657557E-2,-3.692659210E-2,-8.913904846E-2
5.408773296E1,-4.796449073E-2,-4.877096795E-2,-1.529701781E-1
5.409767596E1,-3.357632026E-2,-4.828915738E-2,-1.955607122E-1
5.410761896E1,-2.390794918E-2,-4.168425221E-2,-2.293307215E-1
5.411756196E1,-1.511826843E-2,-2.336605847E-2,-1.899333519E-1
5.412750496E1,-8.460774869E-3,-2.313337583E-2,-1.000405973E-1
5.413744696E1,-1.409010865E-2,-4.742926950E-2,-3.325662374E-2
5.414738996E1,1.531093419E-3,-6.208239192E-2,-6.408372939E-2
5.415733296E1,1.514940485E-3,-5.528931605E-2,-2.093192106E-1
5.416727596E1,-6.155875549E-3,-8.912289552E-3,-3.205642426E-1
5.417721896E1,-2.391496584E-2,1.937270254E-2,-3.055181873E-1
5.418716196E1,-2.387008846E-2,2.017450199E-2,-1.757865983E-1
5.419710496E1,-1.778079808E-2,-3.531279713E-3,-3.945116401E-2
5.420704796E1,-3.006682143E-2,-2.453811457E-2,1.801293254E-2
5.421698996E1,-3.917108238E-2,8.716371283E-3,-6.200387478E-3
5.422693296E1,-6.863286316E-2,5.570741024E-2,-6.115953684E-2
5.423687596E1,-8.372745037E-2,7.791065851E-2,-9.313211203E-2
5.424681896E1,-8.982682720E-2,7.580461934E-2,-8.428176641E-2
5.425676196E1,-7.368938908E-2,6.270802572E-2,-8.247439206E-2
5.426670496E1,-4.857720584E-2,4.690855667E-2,-9.499854326E-2
5.427664796E1,-3.765431464E-2,4.407484978E-2,-9.924888432E-2
5.428659096E1,-2.433691554E-2,3.660567133E-2,-1.006346744E-1
5.429653396E1,-1.100219406E-2,2.194480134E-2,-1.033606464E-1
5.430647596E1,-1.557478979E-2,3.888398409E-4,-1.057550812E-1
5.431641896E1,-9.914904311E-3,-2.819574896E-2,-1.033787727E-1
5.432636196E1,-1.670863800E-2,-5.969358506E-2,-1.066801107E-1
5.433630496E1,-1.830076173E-2,-8.084689267E-2,-1.273681444E-1
5.434624796E1,-2.243635118E-2,-8.193498641E-2,-1.254648757E-1
5.435619096E1,-2.441490278E-2,-1.068296898E-1,-1.247772431E-1
5.436613396E1,-2.718341321E-2,-9.613827523E-2,-1.186826903E-1
5.437607696E1,-2.885133147E-2,-8.401725300E-2,-1.320675516E-1
5.438601896E1,-3.130964711E-2,-5.990607653E-2,-1.328499091E-1
5.439596196E1,-3.432593331E-2,-3.797843311E-2,-1.243234992E-1
5.440590496E1,-4.235401422E-2,-9.567872062E-4,-1.343181449E-1
5.441584796E1,-4.071270078E-2,2.804128197E-2,-1.159520406E-1
5.442579096E1,-3.880416960E-2,5.680091266E-2,-6.012574911E-2
5.443573396E1,-3.787475467E-2,7.658694025E-2,-7.773113072E-2
5.444567696E1,-3.082973689E-2,9.785472538E-2,-1.748732632E-1
5.445561996E1,-2.749770105E-2,1.110213760E-1,-1.792639375E-1
5.446556296E1,-5.402169451E-3,1.210279445E-1,-1.147007364E-1
5.447550496E1,2.800816298E-3,7.705088027E-2,-8.556289136E-2
5.448544796E1,1.152851656E-2,1.854277250E-2,-8.411512077E-2
5.449539096E1,-1.221914582E-2,-1.713394071E-2,-1.136412209E-1
5.450533396E1,-2.082770906E-2,-4.573516667E-2,-1.197492224E-1
5.451527696E1,-3.966984987E-2,-5.480473719E-2,-1.189311969E-1
5.452521996E1,-4.855966419E-2,-7.483431045E-2,-1.249503207E-1
5.453516296E1,-5.200221241E-2,-7.766162194E-2,-1.142288661E-1
5.454510496E1,-5.315557569E-2,-6.476957124E-2,-1.058468825E-1
5.455504696E1,-4.075962469E-2,-3.570105225E-2,-9.872555852E-2
5.456498996E1,-4.085325323E-2,-1.206243587E-2,-9.078796327E-2
5.457493296E1,-2.291852720E-2,1.263378650E-2,-8.477936447E-2
5.458487596E1,-2.082895160E-2,2.584304865E-2,-1.015760761E-1
5.459481896E1,-3.013983853E-2,3.360332709E-2,-1.148439932E-1
5.460476196E1,-4.709500976E-2,2.889259546E-2,-1.202462357E-1
5.461470496E1,-5.712086499E-2,2.532220792E-2,-1.118426174E-1
5.462464796E1,-5.774805196E-2,1.107583243E-2,-1.059053546E-1
5.463459096E1,-5.397023901E-2,2.136170603E-3,-1.222243488E-1
5.464453396E1,-3.611094207E-2,-6.450684853E-3,-1.395911640E-1
5.465447596E1,-3.917948775E-2,-2.354176502E-2,-1.499799120E-1
5.466441896E1,-2.963705108E-2,-3.445943255E-2,-1.481339461E-1
5.467436196E1,-1.340130664E-2,-4.979200143E-2,-1.316138077E-1
5.468430496E1,-6.720935851E-3,-4.661816932E-2,-1.187060791E-1
5.469424796E1,-1.103471920E-2,-4.258139782E-2,-1.153696579E-1
5.470419096E1,-7.015050799E-3,-2.775318783E-2,-1.219413435E-1
5.471413396E1,-1.627682112E-2,4.544405756E-4,-1.111719418E-1
5.472407696E1,-2.420279503E-2,1.851279639E-2,-1.078659260E-1
5.473401996E1,-3.053584121E-2,3.310649648E-2,-1.090628511E-1
5.474396196E1,-4.052982911E-2,4.060233459E-2,-1.201480025E-1
5.475390496E1,-3.258857936E-2,3.629501972E-2,-1.147814280E-1
5.476384796E1,-3.536191374E-2,4.652892619E-2,-9.954241455E-2
5.477379096E1,-3.555399477E-2,3.026971981E-2,-1.010901725E-1
5.478373396E1,-4.245224744E-2,2.825301513E-2,-1.075811666E-1
5.479367696E1,-3.580337852E-2,1.765204970E-2,-1.212285680E-1
5.480361996E1,-3.696500100E-2,9.451256655E-3,-1.344052684E-1
5.481356296E1,-4.781334020E-2,-3.450807407E-3,-1.336474693E-1
5.482350596E1,-4.288391814E-2,-1.579044241E-2,-1.252081829E-1
5.483344796E1,-3.731254488E-2,-2.045699559E-2,-9.454596877E-2
5.484339096E1,-2.970246680E-2,-2.979525480E-2,-9.747717798E-2
5.485333396E1,-2.296026170E-2,-2.825612146E-2,-1.231224811E-1
5.486327696E1,-2.464996085E-2,-1.536074515E-2,-1.310945749E-1
5.487321996E1,-3.238633879E-2,6.082054451E-3,-1.034173644E-1
5.488316296E1,-4.499286264E-2,1.414934825E-2,-4.772731304E-2
5.489310596E1,-5.653292745E-2,8.707235008E-4,-2.145986617E-2
5.490304896E1,-5.467884846E-2,-1.562525857E-2,-6.626591027E-2
5.491299196E1,-3.880343869E-2,-9.538087808E-3,-1.474544996E-1
5.492293396E1,-2.595315903E-2,6.792159963E-3,-2.080538732E-1
5.493287696E1,-2.218579799E-2,2.764406417E-2,-1.564837700E-1
5.494281996E1,1.025967076E-3,2.938404708E-2,-7.581792176E-2
5.495276296E1,-1.158450365E-2,6.882937986E-3,-1.975774169E-2
5.496270596E1,1.107755005E-3,-1.886845328E-2,-2.765616059E-2
5.497264896E1,6.589885131E-3,-2.220370509E-2,-1.294824976E-1
5.498259196E1,-1.257831104E-2,7.826315425E-3,-2.434751362E-1
5.499253496E1,-3.204486139E-2,2.611859869E-2,-2.745004624E-1
5.500247796E1,-3.050463170E-2,6.867189333E-3,-1.766514015E-1
5.501242096E1,-2.899780422E-2,-1.770324938E-2,-6.749850333E-2
5.502236296E1,-2.390392922E-2,-4.804065071E-2,-4.651284635E-2
5.503230596E1,-3.700790495E-2,-4.944807552E-2,-8.969102561E-2
5.504224896E1,-5.897340909E-2,-4.956063442E-3,-1.444414294E-1
5.505219196E1,-6.789275184E-2,3.476480339E-2,-1.370698446E-1
5.506213496E1,-7.128274821E-2,2.722752314E-2,-1.081968784E-1
5.507207796E1,-5.644975081E-2,3.546288785E-2,-7.956481755E-2
5.508202096E1,-3.917005911E-2,5.138361353E-2,-7.283525705E-2
5.509196396E1,-3.455543652E-2,8.225862980E-2,-8.269190848E-2
5.510190696E1,-1.526327938E-2,9.988038361E-2,-8.776202917E-2
5.511184896E1,-1.437435642E-2,1.150125026E-1,-9.062482595E-2
5.512179196E1,-2.037696183E-2,8.915019471E-2,-7.438243032E-2
5.513173496E1,-3.206269540E-2,6.293774821E-2,-6.487661183E-2
5.514167796E1,-4.421839893E-2,1.525911324E-2,-6.131975055E-2
5.515162096E1,-6.337607011E-2,-3.297226634E-2,-7.092204809E-2
5.516156396E1,-5.713840663E-2,-6.987294797E-2,-8.517580569E-2
5.517150696E1,-5.042814195E-2,-9.987033371E-2,-1.089944386E-1
5.518144996E1,-4.535144314E-2,-1.197641328E-1,-1.066549677E-1
5.519139296E1,-3.566465333E-2,-1.247979277E-1,-1.301303691E-1
5.520133596E1,-2.547792658E-2,-1.177799898E-1,-1.192007536E-1
5.521127796E1,-3.323352724E-2,-6.940805778E-2,-1.055784953E-1
5.522122096E1,-1.996093243E-2,-2.750691041E-2,-1.109561795E-1
5.523116396E1,-2.392519847E-2,1.477353852E-2,-1.324961525E-1
5.524110696E1,-2.904728629E-2,5.913270917E-2,-9.366128504E-2
5.525104996E1,-2.864726365E-2,1.094413486E-1,-4.460899293E-2
5.526099296E1,-2.178950295E-2,1.411903409E-1,-8.516177237E-2
5.527093596E1,-1.598036729E-2,1.517084952E-1,-1.387696302E-1
5.528087896E1,7.277444601E-3,1.438712893E-1,-1.362138122E-1
5.529082196E1,4.394913465E-3,1.071291769E-1,-1.143920034E-1
5.530076396E1,-3.400667533E-3,6.720541164E-2,-1.049043113E-1
5.531070696E1,-2.062400669E-2,2.243821498E-2,-1.028449219E-1
5.532064996E1,-3.289628908E-2,-1.019578993E-2,-9.079381049E-2
5.533059296E1,-3.672036812E-2,-4.521494263E-2,-9.811686337E-2
5.534053596E1,-5.086068973E-2,-6.536426961E-2,-9.845892549E-2
5.535047896E1,-3.847000122E-2,-8.334814880E-2,-9.987044334E-2
5.536042196E1,-3.928364128E-2,-5.901481468E-2,-8.404320002E-2
5.537036496E1,-3.750382192E-2,-3.182358082E-2,-8.060503721E-2
5.538030796E1,-3.199472152E-2,-7.624728098E-3,-8.879874051E-2
5.539024996E1,-3.180081323E-2,2.845284373E-2,-9.308767319E-2
5.540019296E1,-2.829540744E-2,4.009782951E-2,-8.901216388E-2
5.541013596E1,-3.581302643E-2,4.981908135E-2,-8.678963721E-2
5.542007896E1,-4.295291528E-2,5.718887541E-2,-1.100697416E-1
5.543002196E1,-4.516937546E-2,4.060748745E-2,-1.215144968E-1
5.543996496E1,-5.810012743E-2,3.459797502E-2,-1.190031177E-1
5.544990796E1,-4.759867430E-2,5.884710923E-3,-1.096873337E-1
5.545985096E1,-3.987165190E-2,2.925435081E-4,-1.247158474E-1
5.546979396E1,-3.238195337E-2,-9.407950714E-3,-1.436397761E-1
5.547973696E1,-2.286853351E-2,-2.382388632E-2,-1.497103554E-1
5.548967896E1,-1.055904821E-2,-2.694630861E-2,-1.637734938E-1
5.549962196E1,-1.251062952E-2,-2.862287893E-2,-1.521059597E-1
5.550956496E1,3.072858006E-3,-3.147095717E-2,-1.238112831E-1
5.551950796E1,8.478462696E-6,-3.834362827E-2,-1.308589321E-1
5.552945096E1,-1.012394227E-2,-1.641995000E-2,-1.305876213E-1
5.553939396E1,-1.161739424E-2,6.016565636E-3,-1.363348496E-1
5.554933671E1,-1.539082177E-2,3.012114571E-2,-1.292228812E-1
5.555927971E1,-2.433084905E-2,3.838814020E-2,-1.167449230E-1
5.556922271E1,-4.050717115E-2,4.869864520E-2,-1.081126785E-1
5.557916471E1,-4.494411148E-2,5.425313462E-2,-9.871620297E-2
5.558910771E1,-4.739657991E-2,6.107847981E-2,-8.778717220E-2
5.559905071E1,-5.028810114E-2,4.827311408E-2,-1.139797747E-1
5.560899371E1,-3.951855317E-2,4.261706583E-2,-1.180032438E-1
5.561893671E1,-2.953362845E-2,3.949984208E-2,-1.200918692E-1
5.562887971E1,-2.652282402E-2,1.610984657E-2,-1.316518146E-1
5.563882271E1,-2.815068886E-2,4.237769544E-3,-1.327493370E-1
5.564876571E1,-2.051817209E-2,-1.907654107E-2,-1.290316772E-1
5.565870871E1,-2.852432594E-2,-2.473507438E-2,-1.290170592E-1
5.566865171E1,-3.249356210E-2,-3.173009846E-2,-1.241527605E-1
5.567859371E1,-3.116726741E-2,-4.690029748E-2,-9.830455899E-2
5.568853671E1,-2.946441203E-2,-4.587955635E-2,-1.151784539E-1
5.569847971E1,-3.840582803E-2,-3.028488602E-2,-1.271617377E-1
5.570842271E1,-2.679983586E-2,-1.850886779E-2,-1.158298337E-1
5.571836571E1,-4.069413587E-2,8.406578489E-3,-1.096738851E-1
5.572830871E1,-5.431281276E-2,1.095384490E-3,-5.276878238E-2
5.573825171E1,-5.157668129E-2,-1.268008914E-2,-4.784601152E-2
5.574819471E1,-4.318168759E-2,2.534037083E-3,-1.154164356E-1
5.575813771E1,-2.517036304E-2,9.281248860E-3,-1.546489137E-1
5.576807971E1,-1.215599589E-2,2.763816213E-2,-2.166352469E-1
5.577802271E1,4.656868726E-3,3.654586527E-2,-2.313205290E-1
5.578796571E1,1.296941668E-2,4.379290435E-2,-1.516136241E-1
5.579790871E1,5.931707919E-3,2.303908948E-2,-1.172249794E-2
5.580785171E1,3.147921637E-3,-2.313580608E-2,-1.470048487E-2
5.581779471E1,1.079980731E-3,-4.647268329E-2,-1.727998406E-1
5.582773771E1,-1.244623706E-2,-4.227134921E-2,-3.304208940E-1
5.583768071E1,-1.256917477E-2,6.115091220E-4,-3.534431362E-1
5.584762371E1,-3.161867246E-2,1.396296825E-2,-2.091736150E-1
5.585756571E1,-2.711185791E-2,-2.849077754E-2,-4.851317883E-2
5.586750871E1,-2.817488171E-2,-4.572924636E-2,2.888173699E-2
5.587745171E1,-3.624323532E-2,-4.792049043E-3,-1.361641109E-2
5.588739471E1,-6.770059772E-2,4.872495767E-2,-5.102221906E-2
5.589733771E1,-8.715538055E-2,8.330166344E-2,-9.099963248E-2
5.590728071E1,-8.490734540E-2,8.621357683E-2,-1.026759374E-1
5.591722371E1,-5.996897064E-2,7.502335824E-2,-8.423498869E-2
5.592716671E1,-4.458984330E-2,7.104604561E-2,-1.076940179E-1
5.593710971E1,-2.707100049E-2,6.131569404E-2,-1.155725563E-1
5.594705271E1,-2.198165707E-2,4.091592807E-2,-1.337649983E-1
5.595699471E1,-1.808514565E-2,6.216540411E-3,-1.503038478E-1
5.596693771E1,-1.393552288E-2,-2.111871768E-2,-1.678922725E-1
5.597688071E1,-2.938386664E-2,-6.492693443E-2,-1.499962842E-1
5.598682371E1,-4.016547449E-2,-9.342816386E-2,-1.481222516E-1
5.599676671E1,-3.378455423E-2,-1.072897926E-1,-1.538817590E-1
5.600670971E1,-3.144289054E-2,-1.366117883E-1,-1.574427134E-1
5.601665271E1,-3.391421624E-2,-1.381860050E-1,-1.613387132E-1
5.602659571E1,-1.782903761E-2,-1.213705457E-1,-1.739692837E-1
5.603653871E1,-1.435666859E-2,-9.425525252E-2,-1.752726281E-1
5.604648171E1,-2.624332711E-2,-6.089816630E-2,-1.610440135E-1
5.605642371E1,-3.557774909E-2,-9.503004514E-3,-1.375124788E-1
5.606636671E1,-3.303808406E-2,2.930383287E-2,-1.340018106E-1
5.607630971E1,-2.898245528E-2,5.628157027E-2,-1.034752518E-1
5.608625271E1,-2.738974683E-2,8.166992482E-2,-5.038311839E-2
5.609619571E1,-1.925078809E-2,1.052577024E-1,-7.728908122E-2
5.610613871E1,-1.021742463E-2,1.230338775E-1,-1.850275379E-1
5.611608171E1,5.472482219E-3,1.315533073E-1,-2.051004446E-1
5.612602471E1,-2.721659616E-3,1.107866468E-1,-1.355758810E-1
5.613596771E1,-9.737441316E-3,6.263347372E-2,-1.040699136E-1
5.614590971E1,-1.523053497E-2,-6.047957875E-3,-1.163198304E-1
5.615585271E1,-3.609193861E-2,-4.111261379E-2,-1.130266786E-1
5.616579571E1,-4.732919075E-2,-6.675599830E-2,-1.364523786E-1
5.617573871E1,-6.550928056E-2,-8.996796437E-2,-1.423440331E-1
5.618568171E1,-5.649155840E-2,-8.747419998E-2,-1.275260192E-1
5.619562471E1,-4.867551215E-2,-1.004887681E-1,-1.190183204E-1
5.620556771E1,-4.126482412E-2,-7.867315371E-2,-1.109339601E-1
5.621551071E1,-4.226045877E-2,-4.765089724E-2,-1.159508711E-1
5.622545371E1,-3.423822507E-2,-1.481700892E-2,-1.105568147E-1
5.623539671E1,-4.051491871E-2,1.447876576E-2,-1.052785331E-1
5.624533871E1,-3.460221425E-2,1.887313105E-2,-1.082383937E-1
5.625528171E1,-3.212145992E-2,2.656888912E-2,-1.307472503E-1
5.626522471E1,-4.563181713E-2,2.148625173E-2,-1.369897377E-1
5.627516771E1,-5.065567173E-2,9.320260752E-3,-1.402630091E-1
5.628511071E1,-4.299194545E-2,3.873908278E-3,-1.271547210E-1
5.629505371E1,-3.853475913E-2,1.351218447E-3,-1.253496855E-1
5.630499671E1,-2.183328398E-2,-1.556696914E-2,-1.416265798E-1
5.631493971E1,-1.455371976E-2,-2.529761307E-2,-1.570211291E-1
5.632488271E1,-1.531480797E-2,-2.437612843E-2,-1.492484254E-1
5.633482571E1,-1.846053690E-2,-3.745499767E-2,-1.419809210E-1
5.634476771E1,-1.257838413E-2,-4.497137412E-2,-1.287328845E-1
5.635471071E1,-1.861709610E-2,-3.422090270E-2,-1.297134626E-1
5.636465371E1,-2.475031368E-2,-2.300839160E-2,-1.244170547E-1
5.637459671E1,-2.939241819E-2,1.609446108E-4,-1.210619223E-1
5.638453971E1,-3.691559203E-2,3.051797980E-2,-1.217571563E-1
5.639448271E1,-4.552810214E-2,4.060938779E-2,-1.140990579E-1
5.640442571E1,-4.508787990E-2,5.072390143E-2,-1.163256776E-1
5.641436871E1,-4.511009932E-2,4.850013223E-2,-1.095797449E-1
5.642431171E1,-4.877776533E-2,4.778088816E-2,-1.059825379E-1
5.643425471E1,-4.584187835E-2,3.508746006E-2,-9.083707988E-2
5.644419671E1,-4.479120679E-2,2.251299539E-2,-9.542948306E-2
5.645413971E1,-3.969141148E-2,1.391098285E-3,-9.655390263E-2
5.646408271E1,-2.914018393E-2,-1.863536865E-2,-1.088891888E-1
5.647402571E1,-2.383230083E-2,-1.841660055E-2,-1.188031429E-1
5.648396871E1,-3.169300519E-2,-3.232003684E-2,-1.143276840E-1
5.649391171E1,-3.650080517E-2,-4.133714687E-2,-1.148796612E-1
5.650385471E1,-3.415037066E-2,-4.762513295E-2,-8.354852557E-2
5.651379771E1,-2.665818706E-2,-5.918785572E-2,-9.239594758E-2
5.652374071E1,-2.151724197E-2,-4.763573103E-2,-1.183938378E-1
5.653368271E1,-2.068701044E-2,-1.062194232E-2,-1.214039844E-1
5.654362571E1,-3.050770149E-2,2.091519803E-2,-9.620540857E-2
5.655356946E1,-3.068348341E-2,1.751745867E-2,-4.581351936E-2
5.656351246E1,-4.118091658E-2,4.840690568E-3,-2.551607966E-2
5.657345546E1,-3.438199349E-2,3.012416982E-3,-1.128916079E-1
5.658339846E1,-2.910802424E-2,1.402187895E-2,-1.845732093E-1
5.659334146E1,-1.344925381E-2,3.810758805E-2,-2.226450151E-1
5.660328446E1,-1.029694676E-3,5.901141599E-2,-1.386105859E-1
5.661322746E1,-6.457518786E-3,2.540896598E-2,-4.394942701E-2
5.662317046E1,-7.085582837E-3,-1.044966873E-2,4.408215880E-3
5.663311246E1,-4.324893057E-3,-2.693947468E-2,-4.305070996E-2
5.664305546E1,-5.531758368E-3,-7.500040792E-3,-1.629215544E-1
5.665299846E1,-3.234073050E-2,4.075253494E-3,-2.686514926E-1
5.666294146E1,-4.166842818E-2,2.117792074E-2,-2.641807115E-1
5.667288446E1,-4.216639169E-2,9.451405120E-3,-1.591810906E-1
5.668282746E1,-3.236594662E-2,-3.775810272E-2,-4.498789251E-2
5.669277046E1,-3.084230840E-2,-5.939415280E-2,-2.229718745E-2
5.670271346E1,-2.841527537E-2,-3.253621023E-2,-7.676926374E-2
5.671265646E1,-4.873288795E-2,7.086313739E-3,-1.066859579E-1
5.672259946E1,-6.198582150E-2,4.538016759E-2,-1.052586526E-1
5.673254146E1,-6.778647870E-2,3.930977102E-2,-8.198907316E-2
5.674248446E1,-5.581130795E-2,4.798122838E-2,-7.407720566E-2
5.675242746E1,-3.506297484E-2,5.492256772E-2,-8.245451152E-2
